Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
40.856,-73.9288,106317.46,184.62,2009.17,58.57,325.95,128.6,94
40.6051,-74.0257,2770.97,99.31,799.59,12.73,104.41,35.65,33
40.6617,-73.9424,56984.38,162.97,2048.64,24.19,236.82,146.42,90
40.5306,-74.1969,10171.21,207.54,831.43,1.27,1697.23,19.1,70
40.6784,-73.8949,49225.81,210.08,3011.21,25.46,90.4,129.87,84
40.663,-73.8988,33578.95,227.91,3902.48,20.37,118.41,224.09,78
40.5734,-73.9914,3736.29,71.3,1080.98,28.01,590.78,89.13,78
40.7975,-73.9297,59794.52,101.86,1014.77,61.12,247.01,84.03,85
40.8228,-73.809,9989.86,112.05,176.98,6.37,57.3,33.1,30
40.5962,-73.9879,56293.33,285.21,2245.99,7.64,169.34,213.9,94
40.7083,-74.0086,104753.09,384.52,6143.38,231.73,4425.78,342.5,100
40.5325,-74.222,10697.78,165.52,360.33,25.46,3008.67,0.0,36
40.8032,-73.939,59808.82,243.19,2251.09,28.01,490.2,168.07,96
40.8979,-73.8856,31.13,8.91,146.42,10.19,24.19,0.0,8
40.813,-73.9567,76283.58,225.36,2608.87,70.03,758.85,151.52,99
40.677,-73.9723,57492.96,235.55,2857.15,110.77,1515.16,174.43,99
40.6252,-74.1078,10930.07,231.73,1208.3,11.46,1581.36,31.83,55
40.7049,-73.7894,11343.93,278.84,2653.43,0.0,692.64,220.27,96
40.7685,-73.7932,26250.0,240.64,1673.04,2.55,99.31,58.57,85
40.6124,-73.9396,26796.61,164.25,2405.15,12.73,119.68,120.96,87
40.7604,-73.9811,48283.58,238.1,3207.29,43.29,1925.14,375.61,98
40.6005,-73.9766,30000.0,271.2,2368.23,10.19,146.42,119.68,91
40.6553,-73.8904,15926.83,213.9,2691.63,20.37,117.14,141.33,89
40.6109,-73.9297,29813.56,183.35,2333.85,24.19,138.78,143.88,87
40.5611,-74.1493,11508.88,220.27,851.8,12.73,720.65,12.73,46
40.5831,-73.9873,12454.15,115.86,1259.23,3.82,253.37,113.32,79
40.8243,-73.8956,58539.33,235.55,648.08,81.49,211.36,134.96,93
40.7606,-73.7894,25653.33,243.19,1339.45,3.82,134.96,73.85,84
40.5679,-74.2076,27.39,0.0,19.1,0.0,78.94,0.0,3
